rel.group,area,year,season,program,length,lendist
87,1,1994,2,JPTP,44,38.9701750168421
87,1,1994,2,JPTP,46,21.1363661108296
87,1,1994,2,JPTP,48,13.2102288192685
87,1,1994,2,JPTP,50,15.1917631421588
87,1,1994,2,JPTP,52,17.8338089060125
87,1,1994,2,JPTP,54,15.1917631421588
87,1,1994,2,JPTP,56,7.9261372915611
87,1,1994,2,JPTP,58,9.24716017348794
87,1,1994,2,JPTP,60,7.9261372915611
87,1,1994,2,JPTP,62,7.26562585059767
87,1,1994,2,JPTP,64,3.96306864578055
87,1,1994,2,JPTP,66,2.6420457638537
87,1,1994,2,JPTP,68,2.6420457638537
87,1,1994,2,JPTP,70,0.660511440963425
87,1,1994,2,JPTP,72,0
87,1,1994,2,JPTP,74,0
87,1,1994,2,JPTP,76,0
87,1,1994,2,JPTP,78,0
87,1,1994,2,JPTP,80,0
87,1,1994,2,JPTP,82,0
87,1,1994,2,JPTP,84,0
87,1,1994,2,JPTP,86,0
87,1,1994,2,JPTP,88,0
87,1,1994,2,JPTP,90,0
87,1,1994,2,JPTP,92,0
87,1,1994,2,JPTP,94,0
87,1,1994,2,JPTP,96,0
87,1,1994,2,JPTP,98,0
87,1,1994,2,JPTP,100,0
87,1,1994,2,JPTP,102,0
87,1,1994,2,JPTP,104,0
87,1,1994,2,JPTP,106,0
87,1,1994,2,JPTP,108,0
88,1,1995,2,JPTP,2,0
88,1,1995,2,JPTP,4,0
88,1,1995,2,JPTP,6,0
88,1,1995,2,JPTP,8,0
88,1,1995,2,JPTP,10,0
88,1,1995,2,JPTP,12,0
88,1,1995,2,JPTP,14,0
88,1,1995,2,JPTP,16,0
88,1,1995,2,JPTP,18,0
88,1,1995,2,JPTP,20,0
88,1,1995,2,JPTP,22,0
88,1,1995,2,JPTP,24,0
88,1,1995,2,JPTP,26,0
88,1,1995,2,JPTP,28,0
88,1,1995,2,JPTP,30,0
88,1,1995,2,JPTP,32,1.35876639283904
88,1,1995,2,JPTP,34,0.679383196419522
88,1,1995,2,JPTP,36,0.679383196419522
88,1,1995,2,JPTP,38,2.71753278567809
88,1,1995,2,JPTP,40,7.47321516061475
88,1,1995,2,JPTP,42,10.1907479462928
88,1,1995,2,JPTP,44,7.47321516061475
88,1,1995,2,JPTP,46,6.1144487677757
88,1,1995,2,JPTP,48,2.71753278567809
88,1,1995,2,JPTP,50,1.35876639283904
88,1,1995,2,JPTP,52,2.71753278567809
88,1,1995,2,JPTP,54,2.03814958925857
88,1,1995,2,JPTP,56,1.35876639283904
88,1,1995,2,JPTP,58,0.679383196419522
88,1,1995,2,JPTP,60,0
88,1,1995,2,JPTP,62,1.35876639283904
88,1,1995,2,JPTP,64,0.679383196419522
88,1,1995,2,JPTP,66,0
88,1,1995,2,JPTP,68,0.679383196419522
88,1,1995,2,JPTP,70,1.35876639283904
88,1,1995,2,JPTP,72,0
88,1,1995,2,JPTP,74,0.679383196419522
88,1,1995,2,JPTP,76,0
88,1,1995,2,JPTP,78,0
88,1,1995,2,JPTP,80,0
88,1,1995,2,JPTP,82,0
88,1,1995,2,JPTP,84,0
88,1,1995,2,JPTP,86,0
88,1,1995,2,JPTP,88,0
88,1,1995,2,JPTP,90,0
88,1,1995,2,JPTP,92,0
88,1,1995,2,JPTP,94,0
88,1,1995,2,JPTP,96,0
88,1,1995,2,JPTP,98,0
88,1,1995,2,JPTP,100,0
88,1,1995,2,JPTP,102,0
88,1,1995,2,JPTP,104,0
88,1,1995,2,JPTP,106,0
88,1,1995,2,JPTP,108,0
89,1,1996,2,JPTP,2,0
89,1,1996,2,JPTP,4,0
89,1,1996,2,JPTP,6,0
89,1,1996,2,JPTP,8,0
89,1,1996,2,JPTP,10,0
89,1,1996,2,JPTP,12,0
89,1,1996,2,JPTP,14,0
89,1,1996,2,JPTP,16,0
89,1,1996,2,JPTP,18,0
89,1,1996,2,JPTP,20,0
89,1,1996,2,JPTP,22,0
89,1,1996,2,JPTP,24,0
89,1,1996,2,JPTP,26,0.679383196419522
89,1,1996,2,JPTP,28,0.679383196419522
89,1,1996,2,JPTP,30,0.679383196419522
89,1,1996,2,JPTP,32,1.35876639283904
89,1,1996,2,JPTP,34,0.679383196419522
89,1,1996,2,JPTP,36,4.07629917851713
89,1,1996,2,JPTP,38,6.79383196419522
89,1,1996,2,JPTP,40,11.5495143391319
89,1,1996,2,JPTP,42,12.9082807319709
89,1,1996,2,JPTP,44,8.83198155345379
89,1,1996,2,JPTP,46,6.1144487677757
89,1,1996,2,JPTP,48,6.1144487677757
89,1,1996,2,JPTP,50,5.43506557135618
89,1,1996,2,JPTP,52,4.75568237493666
89,1,1996,2,JPTP,54,2.03814958925857
89,1,1996,2,JPTP,56,3.39691598209761
89,1,1996,2,JPTP,58,0.679383196419522
89,1,1996,2,JPTP,60,2.71753278567809
89,1,1996,2,JPTP,62,1.35876639283904
89,1,1996,2,JPTP,64,1.35876639283904
89,1,1996,2,JPTP,66,0
89,1,1996,2,JPTP,68,0
89,1,1996,2,JPTP,70,0.679383196419522
89,1,1996,2,JPTP,72,0
89,1,1996,2,JPTP,74,0
89,1,1996,2,JPTP,76,0
89,1,1996,2,JPTP,78,0
89,1,1996,2,JPTP,80,0
89,1,1996,2,JPTP,82,0
89,1,1996,2,JPTP,84,0
89,1,1996,2,JPTP,86,0
89,1,1996,2,JPTP,88,0
89,1,1996,2,JPTP,90,0
89,1,1996,2,JPTP,92,0
89,1,1996,2,JPTP,94,0
89,1,1996,2,JPTP,96,0
89,1,1996,2,JPTP,98,0
89,1,1996,2,JPTP,100,0
89,1,1996,2,JPTP,102,0
89,1,1996,2,JPTP,104,0
89,1,1996,2,JPTP,106,0
89,1,1996,2,JPTP,108,0
90,1,1997,2,JPTP,2,0
90,1,1997,2,JPTP,4,0
90,1,1997,2,JPTP,6,0
90,1,1997,2,JPTP,8,0
90,1,1997,2,JPTP,10,0
90,1,1997,2,JPTP,12,0
90,1,1997,2,JPTP,14,0
90,1,1997,2,JPTP,16,0
90,1,1997,2,JPTP,18,0
90,1,1997,2,JPTP,20,0
90,1,1997,2,JPTP,22,0
90,1,1997,2,JPTP,24,0
90,1,1997,2,JPTP,26,0
90,1,1997,2,JPTP,28,0
90,1,1997,2,JPTP,30,0
90,1,1997,2,JPTP,32,2.71753278567809
90,1,1997,2,JPTP,34,1.35876639283904
90,1,1997,2,JPTP,36,1.35876639283904
90,1,1997,2,JPTP,38,2.71753278567809
90,1,1997,2,JPTP,40,7.47321516061475
90,1,1997,2,JPTP,42,12.2288975355514
90,1,1997,2,JPTP,44,10.1907479462928
90,1,1997,2,JPTP,46,0.679383196419522
90,1,1997,2,JPTP,48,5.43506557135618
90,1,1997,2,JPTP,50,3.39691598209761
90,1,1997,2,JPTP,52,2.71753278567809
90,1,1997,2,JPTP,54,2.71753278567809
90,1,1997,2,JPTP,56,2.03814958925857
90,1,1997,2,JPTP,58,0
90,1,1997,2,JPTP,60,2.03814958925857
90,1,1997,2,JPTP,62,0
90,1,1997,2,JPTP,64,0.679383196419522
90,1,1997,2,JPTP,66,0.679383196419522
90,1,1997,2,JPTP,68,0
90,1,1997,2,JPTP,70,0
90,1,1997,2,JPTP,72,0
90,1,1997,2,JPTP,74,0
90,1,1997,2,JPTP,76,0
90,1,1997,2,JPTP,78,0
90,1,1997,2,JPTP,80,0
90,1,1997,2,JPTP,82,0
90,1,1997,2,JPTP,84,0
90,1,1997,2,JPTP,86,0
90,1,1997,2,JPTP,88,0
90,1,1997,2,JPTP,90,0
90,1,1997,2,JPTP,92,0
90,1,1997,2,JPTP,94,0
90,1,1997,2,JPTP,96,0
90,1,1997,2,JPTP,98,0
90,1,1997,2,JPTP,100,0
90,1,1997,2,JPTP,102,0
90,1,1997,2,JPTP,104,0
90,1,1997,2,JPTP,106,0
90,1,1997,2,JPTP,108,0
91,1,1998,2,JPTP,2,0
91,1,1998,2,JPTP,4,0
91,1,1998,2,JPTP,6,0
91,1,1998,2,JPTP,8,0
91,1,1998,2,JPTP,10,0
91,1,1998,2,JPTP,12,0
91,1,1998,2,JPTP,14,0
91,1,1998,2,JPTP,16,0
91,1,1998,2,JPTP,18,0
91,1,1998,2,JPTP,20,0
91,1,1998,2,JPTP,22,0
91,1,1998,2,JPTP,24,0
91,1,1998,2,JPTP,26,0
91,1,1998,2,JPTP,28,0
91,1,1998,2,JPTP,30,0
91,1,1998,2,JPTP,32,0
91,1,1998,2,JPTP,34,2.03814958925857
91,1,1998,2,JPTP,36,8.83198155345379
91,1,1998,2,JPTP,38,10.8701311427124
91,1,1998,2,JPTP,40,8.83198155345379
91,1,1998,2,JPTP,42,1.35876639283904
91,1,1998,2,JPTP,44,0.679383196419522
91,1,1998,2,JPTP,46,0
91,1,1998,2,JPTP,48,0
91,1,1998,2,JPTP,50,0
91,1,1998,2,JPTP,52,0
91,1,1998,2,JPTP,54,0
91,1,1998,2,JPTP,56,0
91,1,1998,2,JPTP,58,0
91,1,1998,2,JPTP,60,0
91,1,1998,2,JPTP,62,0
91,1,1998,2,JPTP,64,0
91,1,1998,2,JPTP,66,0
91,1,1998,2,JPTP,68,0
91,1,1998,2,JPTP,70,0
91,1,1998,2,JPTP,72,0
91,1,1998,2,JPTP,74,0
91,1,1998,2,JPTP,76,0
91,1,1998,2,JPTP,78,0
91,1,1998,2,JPTP,80,0
91,1,1998,2,JPTP,82,0
91,1,1998,2,JPTP,84,0
91,1,1998,2,JPTP,86,0
91,1,1998,2,JPTP,88,0
91,1,1998,2,JPTP,90,0
91,1,1998,2,JPTP,92,0
91,1,1998,2,JPTP,94,0
91,1,1998,2,JPTP,96,0
91,1,1998,2,JPTP,98,0
91,1,1998,2,JPTP,100,0
91,1,1998,2,JPTP,102,0
91,1,1998,2,JPTP,104,0
91,1,1998,2,JPTP,106,0
91,1,1998,2,JPTP,108,0
92,1,2000,2,JPTP,2,0
92,1,2000,2,JPTP,4,0
92,1,2000,2,JPTP,6,0
92,1,2000,2,JPTP,8,0
92,1,2000,2,JPTP,10,0
92,1,2000,2,JPTP,12,0
92,1,2000,2,JPTP,14,0
92,1,2000,2,JPTP,16,0
92,1,2000,2,JPTP,18,0
92,1,2000,2,JPTP,20,0
92,1,2000,2,JPTP,22,0
92,1,2000,2,JPTP,24,0
92,1,2000,2,JPTP,26,0
92,1,2000,2,JPTP,28,0
92,1,2000,2,JPTP,30,0
92,1,2000,2,JPTP,32,0.63941947898308
92,1,2000,2,JPTP,34,0
92,1,2000,2,JPTP,36,1
92,1,2000,2,JPTP,38,3.1970973949154
92,1,2000,2,JPTP,40,5.11535583186464
92,1,2000,2,JPTP,42,28.1344570752555
92,1,2000,2,JPTP,44,57.5477531084772
92,1,2000,2,JPTP,46,43.4805245708494
92,1,2000,2,JPTP,48,15.985486974577
92,1,2000,2,JPTP,50,3.1970973949154
92,1,2000,2,JPTP,52,3.1970973949154
92,1,2000,2,JPTP,54,0
92,1,2000,2,JPTP,56,0
92,1,2000,2,JPTP,58,0
92,1,2000,2,JPTP,60,1.27883895796616
92,1,2000,2,JPTP,62,0
92,1,2000,2,JPTP,64,0
92,1,2000,2,JPTP,66,0.63941947898308
92,1,2000,2,JPTP,68,0
92,1,2000,2,JPTP,70,0
92,1,2000,2,JPTP,72,0
92,1,2000,2,JPTP,74,0
92,1,2000,2,JPTP,76,0
92,1,2000,2,JPTP,78,0
92,1,2000,2,JPTP,80,0
92,1,2000,2,JPTP,82,0
92,1,2000,2,JPTP,84,0
92,1,2000,2,JPTP,86,0
92,1,2000,2,JPTP,88,0
92,1,2000,2,JPTP,90,0
92,1,2000,2,JPTP,92,0
92,1,2000,2,JPTP,94,0
92,1,2000,2,JPTP,96,0
92,1,2000,2,JPTP,98,0
92,1,2000,2,JPTP,100,0
92,1,2000,2,JPTP,102,0
92,1,2000,2,JPTP,104,0
92,1,2000,2,JPTP,106,0
92,1,2000,2,JPTP,108,0
93,1,2000,4,JPTP,2,0
93,1,2000,4,JPTP,4,0
93,1,2000,4,JPTP,6,0
93,1,2000,4,JPTP,8,0
93,1,2000,4,JPTP,10,0
93,1,2000,4,JPTP,12,0
93,1,2000,4,JPTP,14,0
93,1,2000,4,JPTP,16,0
93,1,2000,4,JPTP,18,0
93,1,2000,4,JPTP,20,0
93,1,2000,4,JPTP,22,0
93,1,2000,4,JPTP,24,0
93,1,2000,4,JPTP,26,0
93,1,2000,4,JPTP,28,0
93,1,2000,4,JPTP,30,0.679383196419522
93,1,2000,4,JPTP,32,4.75568237493666
93,1,2000,4,JPTP,34,19.0227294997466
93,1,2000,4,JPTP,36,19.7021126961662
93,1,2000,4,JPTP,38,11.5495143391319
93,1,2000,4,JPTP,40,2.71753278567809
93,1,2000,4,JPTP,42,0
93,1,2000,4,JPTP,44,0.679383196419522
93,1,2000,4,JPTP,46,0
93,1,2000,4,JPTP,48,1
93,1,2000,4,JPTP,50,0.679383196419522
93,1,2000,4,JPTP,52,2.71753278567809
93,1,2000,4,JPTP,54,8.15259835703427
93,1,2000,4,JPTP,56,0.679383196419522
93,1,2000,4,JPTP,58,0
93,1,2000,4,JPTP,60,0
93,1,2000,4,JPTP,62,0
93,1,2000,4,JPTP,64,0
93,1,2000,4,JPTP,66,0
93,1,2000,4,JPTP,68,0
93,1,2000,4,JPTP,70,0
93,1,2000,4,JPTP,72,0
93,1,2000,4,JPTP,74,0
93,1,2000,4,JPTP,76,0
93,1,2000,4,JPTP,78,0
93,1,2000,4,JPTP,80,0
93,1,2000,4,JPTP,82,0
93,1,2000,4,JPTP,84,0
93,1,2000,4,JPTP,86,0
93,1,2000,4,JPTP,88,0
93,1,2000,4,JPTP,90,0
93,1,2000,4,JPTP,92,0
93,1,2000,4,JPTP,94,0
93,1,2000,4,JPTP,96,0
93,1,2000,4,JPTP,98,0
93,1,2000,4,JPTP,100,0
93,1,2000,4,JPTP,102,0
93,1,2000,4,JPTP,104,0
93,1,2000,4,JPTP,106,0
93,1,2000,4,JPTP,108,0
94,1,2008,2,JPTP,2,0
94,1,2008,2,JPTP,4,0
94,1,2008,2,JPTP,6,0
94,1,2008,2,JPTP,8,0
94,1,2008,2,JPTP,10,0
94,1,2008,2,JPTP,12,0
94,1,2008,2,JPTP,14,0
94,1,2008,2,JPTP,16,0
94,1,2008,2,JPTP,18,0
94,1,2008,2,JPTP,20,0
94,1,2008,2,JPTP,22,0
94,1,2008,2,JPTP,24,0
94,1,2008,2,JPTP,26,0
94,1,2008,2,JPTP,28,0
94,1,2008,2,JPTP,30,0
94,1,2008,2,JPTP,32,0
94,1,2008,2,JPTP,34,0
94,1,2008,2,JPTP,36,0
94,1,2008,2,JPTP,38,0
94,1,2008,2,JPTP,40,10.8701311427124
94,1,2008,2,JPTP,42,19.9285737616393
94,1,2008,2,JPTP,44,24.7597431584004
94,1,2008,2,JPTP,46,3.62337704757079
94,1,2008,2,JPTP,48,0
94,1,2008,2,JPTP,50,0
94,1,2008,2,JPTP,52,0
94,1,2008,2,JPTP,54,0
94,1,2008,2,JPTP,56,0
94,1,2008,2,JPTP,58,0
94,1,2008,2,JPTP,60,0
94,1,2008,2,JPTP,62,0
94,1,2008,2,JPTP,64,0
94,1,2008,2,JPTP,66,0
94,1,2008,2,JPTP,68,0
94,1,2008,2,JPTP,70,0
94,1,2008,2,JPTP,72,0
94,1,2008,2,JPTP,74,0
94,1,2008,2,JPTP,76,0
94,1,2008,2,JPTP,78,0
94,1,2008,2,JPTP,80,0
94,1,2008,2,JPTP,82,0
94,1,2008,2,JPTP,84,0
94,1,2008,2,JPTP,86,0
94,1,2008,2,JPTP,88,0
94,1,2008,2,JPTP,90,0
94,1,2008,2,JPTP,92,0
94,1,2008,2,JPTP,94,0
94,1,2008,2,JPTP,96,0
94,1,2008,2,JPTP,98,0
94,1,2008,2,JPTP,100,0
94,1,2008,2,JPTP,102,0
94,1,2008,2,JPTP,104,0
94,1,2008,2,JPTP,106,0
94,1,2008,2,JPTP,108,0
95,1,2009,3,JPTP,2,0
95,1,2009,3,JPTP,4,0
95,1,2009,3,JPTP,6,0
95,1,2009,3,JPTP,8,0
95,1,2009,3,JPTP,10,0
95,1,2009,3,JPTP,12,0
95,1,2009,3,JPTP,14,0
95,1,2009,3,JPTP,16,0
95,1,2009,3,JPTP,18,0
95,1,2009,3,JPTP,20,0
95,1,2009,3,JPTP,22,0
95,1,2009,3,JPTP,24,0
95,1,2009,3,JPTP,26,0
95,1,2009,3,JPTP,28,0
95,1,2009,3,JPTP,30,0
95,1,2009,3,JPTP,32,0.518476649899109
95,1,2009,3,JPTP,34,0.518476649899109
95,1,2009,3,JPTP,36,3.11085989939466
95,1,2009,3,JPTP,38,21.7760192957626
95,1,2009,3,JPTP,40,35.7748888430385
95,1,2009,3,JPTP,42,11.4064862977804
95,1,2009,3,JPTP,44,8.81410304828486
95,1,2009,3,JPTP,46,5.7032431488902
95,1,2009,3,JPTP,48,5.18476649899109
95,1,2009,3,JPTP,50,3.11085989939466
95,1,2009,3,JPTP,52,1.03695329979822
95,1,2009,3,JPTP,54,0.518476649899109
95,1,2009,3,JPTP,56,0
95,1,2009,3,JPTP,58,0
95,1,2009,3,JPTP,60,0
95,1,2009,3,JPTP,62,0
95,1,2009,3,JPTP,64,0
95,1,2009,3,JPTP,66,0
95,1,2009,3,JPTP,68,0
95,1,2009,3,JPTP,70,0
95,1,2009,3,JPTP,72,0
95,1,2009,3,JPTP,74,0
95,1,2009,3,JPTP,76,0
95,1,2009,3,JPTP,78,0
95,1,2009,3,JPTP,80,0
95,1,2009,3,JPTP,82,0
95,1,2009,3,JPTP,84,0
95,1,2009,3,JPTP,86,0
95,1,2009,3,JPTP,88,0
95,1,2009,3,JPTP,90,0
95,1,2009,3,JPTP,92,0
95,1,2009,3,JPTP,94,0
95,1,2009,3,JPTP,96,0
95,1,2009,3,JPTP,98,0
95,1,2009,3,JPTP,100,0
95,1,2009,3,JPTP,102,0
95,1,2009,3,JPTP,104,0
95,1,2009,3,JPTP,106,0
95,1,2009,3,JPTP,108,0
96,1,2010,2,JPTP,2,0
96,1,2010,2,JPTP,4,0
96,1,2010,2,JPTP,6,0
96,1,2010,2,JPTP,8,0
96,1,2010,2,JPTP,10,0
96,1,2010,2,JPTP,12,0
96,1,2010,2,JPTP,14,0
96,1,2010,2,JPTP,16,0
96,1,2010,2,JPTP,18,0
96,1,2010,2,JPTP,20,0
96,1,2010,2,JPTP,22,0
96,1,2010,2,JPTP,24,0
96,1,2010,2,JPTP,26,0
96,1,2010,2,JPTP,28,0
96,1,2010,2,JPTP,30,0
96,1,2010,2,JPTP,32,0
96,1,2010,2,JPTP,34,0
96,1,2010,2,JPTP,36,0
96,1,2010,2,JPTP,38,0
96,1,2010,2,JPTP,40,29.128554546487
96,1,2010,2,JPTP,42,73.7130768115182
96,1,2010,2,JPTP,44,52.3125061243032
96,1,2010,2,JPTP,46,9.51136474987332
96,1,2010,2,JPTP,48,0
96,1,2010,2,JPTP,50,0
96,1,2010,2,JPTP,52,0
96,1,2010,2,JPTP,54,0
96,1,2010,2,JPTP,56,0
96,1,2010,2,JPTP,58,0
96,1,2010,2,JPTP,60,0
96,1,2010,2,JPTP,62,0
96,1,2010,2,JPTP,64,0
96,1,2010,2,JPTP,66,0
96,1,2010,2,JPTP,68,0
96,1,2010,2,JPTP,70,0
96,1,2010,2,JPTP,72,0
96,1,2010,2,JPTP,74,0
96,1,2010,2,JPTP,76,0
96,1,2010,2,JPTP,78,0
96,1,2010,2,JPTP,80,0
96,1,2010,2,JPTP,82,0
96,1,2010,2,JPTP,84,0
96,1,2010,2,JPTP,86,0
96,1,2010,2,JPTP,88,0
96,1,2010,2,JPTP,90,0
96,1,2010,2,JPTP,92,0
96,1,2010,2,JPTP,94,0
96,1,2010,2,JPTP,96,0
96,1,2010,2,JPTP,98,0
96,1,2010,2,JPTP,100,0
96,1,2010,2,JPTP,102,0
96,1,2010,2,JPTP,104,0
96,1,2010,2,JPTP,106,0
96,1,2010,2,JPTP,108,0
97,1,2011,2,JPTP,2,0
97,1,2011,2,JPTP,4,0
97,1,2011,2,JPTP,6,0
97,1,2011,2,JPTP,8,0
97,1,2011,2,JPTP,10,0
97,1,2011,2,JPTP,12,0
97,1,2011,2,JPTP,14,0
97,1,2011,2,JPTP,16,0
97,1,2011,2,JPTP,18,0
97,1,2011,2,JPTP,20,0
97,1,2011,2,JPTP,22,0
97,1,2011,2,JPTP,24,0
97,1,2011,2,JPTP,26,0
97,1,2011,2,JPTP,28,0
97,1,2011,2,JPTP,30,0
97,1,2011,2,JPTP,32,0
97,1,2011,2,JPTP,34,0
97,1,2011,2,JPTP,36,0
97,1,2011,2,JPTP,38,0
97,1,2011,2,JPTP,40,0
97,1,2011,2,JPTP,42,8.99183642319956
97,1,2011,2,JPTP,44,17.9836728463991
97,1,2011,2,JPTP,46,19.782040131039
97,1,2011,2,JPTP,48,11.9891152309328
97,1,2011,2,JPTP,50,5.39510185391974
97,1,2011,2,JPTP,52,0.599455761546637
97,1,2011,2,JPTP,54,0
97,1,2011,2,JPTP,56,0
97,1,2011,2,JPTP,58,0
97,1,2011,2,JPTP,60,0
97,1,2011,2,JPTP,62,0
97,1,2011,2,JPTP,64,0
97,1,2011,2,JPTP,66,0
97,1,2011,2,JPTP,68,0
97,1,2011,2,JPTP,70,0
97,1,2011,2,JPTP,72,0
97,1,2011,2,JPTP,74,0
97,1,2011,2,JPTP,76,0
97,1,2011,2,JPTP,78,0
97,1,2011,2,JPTP,80,0
97,1,2011,2,JPTP,82,0
97,1,2011,2,JPTP,84,0
97,1,2011,2,JPTP,86,0
97,1,2011,2,JPTP,88,0
97,1,2011,2,JPTP,90,0
97,1,2011,2,JPTP,92,0
97,1,2011,2,JPTP,94,0
97,1,2011,2,JPTP,96,0
97,1,2011,2,JPTP,98,0
97,1,2011,2,JPTP,100,0
97,1,2011,2,JPTP,102,0
97,1,2011,2,JPTP,104,0
97,1,2011,2,JPTP,106,0
97,1,2011,2,JPTP,108,0
98,1,2012,2,JPTP,2,0
98,1,2012,2,JPTP,4,0
98,1,2012,2,JPTP,6,0
98,1,2012,2,JPTP,8,0
98,1,2012,2,JPTP,10,0
98,1,2012,2,JPTP,12,0
98,1,2012,2,JPTP,14,0
98,1,2012,2,JPTP,16,0
98,1,2012,2,JPTP,18,0
98,1,2012,2,JPTP,20,0
98,1,2012,2,JPTP,22,0
98,1,2012,2,JPTP,24,0
98,1,2012,2,JPTP,26,0
98,1,2012,2,JPTP,28,0
98,1,2012,2,JPTP,30,0
98,1,2012,2,JPTP,32,0
98,1,2012,2,JPTP,34,0
98,1,2012,2,JPTP,36,0
98,1,2012,2,JPTP,38,0.566152663682935
98,1,2012,2,JPTP,40,0
98,1,2012,2,JPTP,42,3.96306864578055
98,1,2012,2,JPTP,44,20.3814958925857
98,1,2012,2,JPTP,46,23.7784118746833
98,1,2012,2,JPTP,48,5.09537397314642
98,1,2012,2,JPTP,50,0
98,1,2012,2,JPTP,52,2
98,1,2012,2,JPTP,54,0
98,1,2012,2,JPTP,56,0
98,1,2012,2,JPTP,58,0
98,1,2012,2,JPTP,60,0
98,1,2012,2,JPTP,62,0
98,1,2012,2,JPTP,64,0
98,1,2012,2,JPTP,66,0
98,1,2012,2,JPTP,68,0
98,1,2012,2,JPTP,70,0
98,1,2012,2,JPTP,72,0
98,1,2012,2,JPTP,74,0
98,1,2012,2,JPTP,76,0
98,1,2012,2,JPTP,78,0
98,1,2012,2,JPTP,80,0
98,1,2012,2,JPTP,82,0
98,1,2012,2,JPTP,84,0
98,1,2012,2,JPTP,86,0
98,1,2012,2,JPTP,88,0
98,1,2012,2,JPTP,90,0
98,1,2012,2,JPTP,92,0
98,1,2012,2,JPTP,94,0
98,1,2012,2,JPTP,96,0
98,1,2012,2,JPTP,98,0
98,1,2012,2,JPTP,100,0
98,1,2012,2,JPTP,102,0
98,1,2012,2,JPTP,104,0
98,1,2012,2,JPTP,106,0
98,1,2012,2,JPTP,108,0
99,1,2013,2,JPTP,2,0
99,1,2013,2,JPTP,4,0
99,1,2013,2,JPTP,6,0
99,1,2013,2,JPTP,8,0
99,1,2013,2,JPTP,10,0
99,1,2013,2,JPTP,12,0
99,1,2013,2,JPTP,14,0
99,1,2013,2,JPTP,16,0
99,1,2013,2,JPTP,18,0
99,1,2013,2,JPTP,20,0
99,1,2013,2,JPTP,22,0
99,1,2013,2,JPTP,24,0
99,1,2013,2,JPTP,26,0
99,1,2013,2,JPTP,28,0
99,1,2013,2,JPTP,30,0
99,1,2013,2,JPTP,32,0
99,1,2013,2,JPTP,34,0
99,1,2013,2,JPTP,36,0
99,1,2013,2,JPTP,38,0.566152663682935
99,1,2013,2,JPTP,40,4.52922130946348
99,1,2013,2,JPTP,42,1
99,1,2013,2,JPTP,44,20.9476485562686
99,1,2013,2,JPTP,46,14.7199692557563
99,1,2013,2,JPTP,48,16.4184272468051
99,1,2013,2,JPTP,50,7.9261372915611
99,1,2013,2,JPTP,52,0.566152663682935
99,1,2013,2,JPTP,54,1
99,1,2013,2,JPTP,56,0
99,1,2013,2,JPTP,58,0
99,1,2013,2,JPTP,60,0
99,1,2013,2,JPTP,62,0
99,1,2013,2,JPTP,64,0
99,1,2013,2,JPTP,66,0
99,1,2013,2,JPTP,68,0
99,1,2013,2,JPTP,70,0
99,1,2013,2,JPTP,72,0
99,1,2013,2,JPTP,74,0
99,1,2013,2,JPTP,76,0
99,1,2013,2,JPTP,78,0
99,1,2013,2,JPTP,80,0
99,1,2013,2,JPTP,82,0
99,1,2013,2,JPTP,84,0
99,1,2013,2,JPTP,86,0
99,1,2013,2,JPTP,88,0
99,1,2013,2,JPTP,90,0
99,1,2013,2,JPTP,92,0
99,1,2013,2,JPTP,94,0
99,1,2013,2,JPTP,96,0
99,1,2013,2,JPTP,98,0
99,1,2013,2,JPTP,100,0
99,1,2013,2,JPTP,102,0
99,1,2013,2,JPTP,104,0
99,1,2013,2,JPTP,106,0
99,1,2013,2,JPTP,108,0
100,1,2016,3,JPTP,2,0
100,1,2016,3,JPTP,4,0
100,1,2016,3,JPTP,6,0
100,1,2016,3,JPTP,8,0
100,1,2016,3,JPTP,10,0
100,1,2016,3,JPTP,12,0
100,1,2016,3,JPTP,14,0
100,1,2016,3,JPTP,16,0
100,1,2016,3,JPTP,18,0
100,1,2016,3,JPTP,20,0
100,1,2016,3,JPTP,22,0
100,1,2016,3,JPTP,24,0
100,1,2016,3,JPTP,26,2.03814958925857
100,1,2016,3,JPTP,28,12.2288975355514
100,1,2016,3,JPTP,30,26.4959446603614
100,1,2016,3,JPTP,32,31.251627035298
100,1,2016,3,JPTP,34,49.5949733386251
100,1,2016,3,JPTP,36,39.4042253923323
100,1,2016,3,JPTP,38,21.0608790890052
100,1,2016,3,JPTP,40,11.5495143391319
100,1,2016,3,JPTP,42,7.47321516061475
100,1,2016,3,JPTP,44,4.75568237493666
100,1,2016,3,JPTP,46,9.51136474987332
100,1,2016,3,JPTP,48,0
100,1,2016,3,JPTP,50,1.35876639283904
100,1,2016,3,JPTP,52,0
100,1,2016,3,JPTP,54,0
100,1,2016,3,JPTP,56,0
100,1,2016,3,JPTP,58,0
100,1,2016,3,JPTP,60,0
100,1,2016,3,JPTP,62,0
100,1,2016,3,JPTP,64,0
100,1,2016,3,JPTP,66,0
100,1,2016,3,JPTP,68,0
100,1,2016,3,JPTP,70,0
100,1,2016,3,JPTP,72,0
100,1,2016,3,JPTP,74,0
100,1,2016,3,JPTP,76,0
100,1,2016,3,JPTP,78,0
100,1,2016,3,JPTP,80,0
100,1,2016,3,JPTP,82,0
100,1,2016,3,JPTP,84,0
100,1,2016,3,JPTP,86,0
100,1,2016,3,JPTP,88,0
100,1,2016,3,JPTP,90,0
100,1,2016,3,JPTP,92,0
